,user_id,user_url,sentiment_analysis,posted,item_id,recommend
28159,Kaethan,http://steamcommunity.com/id/Kaethan,2,NaT,211420,1
28160,76561198053454865,http://steamcommunity.com/profiles/76561198053454865,2,2015-03-26,72850,1
28161,underurskin,http://steamcommunity.com/id/underurskin,2,2015-03-23,322330,1
28163,76561197971119511,http://steamcommunity.com/profiles/76561197971119511,2,2015-02-27,222880,1
28166,dead_triton,http://steamcommunity.com/id/dead_triton,2,2013-12-02,214950,1
28167,deadlyUK,http://steamcommunity.com/id/deadlyUK,2,NaT,263980,1
28177,DeadlyLankan,http://steamcommunity.com/id/DeadlyLankan,2,2014-06-14,218230,1
28179,76561198079603178,http://steamcommunity.com/profiles/76561198079603178,2,NaT,252490,1
28180,AZA1498,http://steamcommunity.com/id/AZA1498,2,2015-03-04,239140,1
28189,imdeadset,http://steamcommunity.com/id/imdeadset,2,2015-06-16,4000,1
28194,76561198064663093,http://steamcommunity.com/profiles/76561198064663093,2,2015-12-08,200210,1
28195,DefMind,http://steamcommunity.com/id/DefMind,2,NaT,500,1
28196,76561198078807139,http://steamcommunity.com/profiles/76561198078807139,2,2013-11-29,218130,1
28197,macca1138,http://steamcommunity.com/id/macca1138,2,2015-04-30,242860,1
28198,76561198073638584,http://steamcommunity.com/profiles/76561198073638584,2,2015-12-14,291480,1
28199,76561198057685527,http://steamcommunity.com/profiles/76561198057685527,2,2013-12-20,72850,1
28200,deathbycaffeinee,http://steamcommunity.com/id/deathbycaffeinee,2,2014-06-29,49520,1
28201,deathbymoon12,http://steamcommunity.com/id/deathbymoon12,2,2015-03-26,244850,1
28206,12839201,http://steamcommunity.com/id/12839201,2,2014-09-21,304930,1
28207,76561198050614447,http://steamcommunity.com/profiles/76561198050614447,2,2014-07-15,34870,0
28208,76561197971860091,http://steamcommunity.com/profiles/76561197971860091,2,2014-11-01,306620,0
28211,Jayden028,http://steamcommunity.com/id/Jayden028,2,2015-11-13,440,1
28212,76561198073138517,http://steamcommunity.com/profiles/76561198073138517,2,2014-02-17,200260,1
28214,76561198066468003,http://steamcommunity.com/profiles/76561198066468003,2,2014-06-27,203160,1
28215,2222455,http://steamcommunity.com/id/2222455,2,2013-12-13,242700,1
28216,DebaKLe,http://steamcommunity.com/id/DebaKLe,2,2013-11-29,221910,1
28217,debstup,http://steamcommunity.com/id/debstup,2,2014-07-03,4000,1
28218,Punpun420,http://steamcommunity.com/id/Punpun420,2,NaT,420110,1
28221,76561198084302122,http://steamcommunity.com/profiles/76561198084302122,2,2015-05-11,301520,1
28222,dmaster4391,http://steamcommunity.com/id/dmaster4391,2,2014-03-16,730,1
28223,76561198010443610,http://steamcommunity.com/profiles/76561198010443610,2,2014-06-24,245170,1
28227,deedzalegend,http://steamcommunity.com/id/deedzalegend,2,NaT,49520,1
28228,firenze17,http://steamcommunity.com/id/firenze17,2,2014-06-19,50650,1
28229,76561198077971454,http://steamcommunity.com/profiles/76561198077971454,2,2014-11-17,227480,1
28230,noeop,http://steamcommunity.com/id/noeop,2,2013-12-11,730,1
28233,527788235,http://steamcommunity.com/id/527788235,2,2014-05-28,6910,1
28239,76561198080224976,http://steamcommunity.com/profiles/76561198080224976,2,2014-09-29,282440,1
28241,76561198085136299,http://steamcommunity.com/profiles/76561198085136299,2,2015-12-28,236110,1
28243,defalt14,http://steamcommunity.com/id/defalt14,0,2013-10-18,221040,1
28245,SeahDefault,http://steamcommunity.com/id/SeahDefault,0,2014-10-08,282350,0
28248,76561198055308765,http://steamcommunity.com/profiles/76561198055308765,2,NaT,730,1
28249,Default_smile,http://steamcommunity.com/id/Default_smile,2,NaT,383870,1
28253,76561198060808593,http://steamcommunity.com/profiles/76561198060808593,2,2014-03-15,4000,1
28256,LameGames,http://steamcommunity.com/id/LameGames,2,NaT,730,0
28259,123123718417671290,http://steamcommunity.com/id/123123718417671290,2,2013-04-17,1250,1
28260,76561198085514510,http://steamcommunity.com/profiles/76561198085514510,2,NaT,274920,1
28261,PSDel,http://steamcommunity.com/id/PSDel,2,NaT,251470,1
28262,Delcari2,http://steamcommunity.com/id/Delcari2,2,2015-12-07,730,0
28263,OGDelicate,http://steamcommunity.com/id/OGDelicate,2,2015-10-11,440,1
28264,76561197968314652,http://steamcommunity.com/profiles/76561197968314652,2,2014-04-26,243870,1
28265,76561198088473518,http://steamcommunity.com/profiles/76561198088473518,2,2015-11-15,241930,0
28266,DELIsauce,http://steamcommunity.com/id/DELIsauce,0,2015-01-07,207610,1
28267,Deludere,http://steamcommunity.com/id/Deludere,2,2014-10-07,301520,1
28270,demdem321,http://steamcommunity.com/id/demdem321,1,2014-10-04,221100,0
28273,deadawesome,http://steamcommunity.com/id/deadawesome,2,2014-07-12,304930,1
28276,demesta,http://steamcommunity.com/id/demesta,2,NaT,311240,1
28277,76561198091563407,http://steamcommunity.com/profiles/76561198091563407,2,2015-10-07,335240,1
28278,76561198077262819,http://steamcommunity.com/profiles/76561198077262819,2,NaT,261640,1
28281,GabenRulesSteam,http://steamcommunity.com/id/GabenRulesSteam,2,2015-02-25,730,1
28282,76561198061749731,http://steamcommunity.com/profiles/76561198061749731,2,NaT,372540,1
28283,DemoPanTheNigga,http://steamcommunity.com/id/DemoPanTheNigga,2,2014-08-22,730,1
28284,xVIRUSx9,http://steamcommunity.com/id/xVIRUSx9,2,2014-07-22,304930,1
28287,captainerickub,http://steamcommunity.com/id/captainerickub,2,2014-05-08,236390,1
28292,76561198000595834,http://steamcommunity.com/profiles/76561198000595834,0,2015-12-21,295110,0
28293,denglong,http://steamcommunity.com/id/denglong,2,2014-10-04,72850,1
28297,pannouz,http://steamcommunity.com/id/pannouz,2,NaT,413150,1
28298,76561198082226936,http://steamcommunity.com/profiles/76561198082226936,2,2015-08-01,227940,1
28301,DeNo64,http://steamcommunity.com/id/DeNo64,2,2014-11-24,310080,1
28302,examiner,http://steamcommunity.com/id/examiner,2,NaT,365590,1
28303,KamuKambing,http://steamcommunity.com/id/KamuKambing,2,NaT,570,0
28305,76561198046954467,http://steamcommunity.com/profiles/76561198046954467,2,NaT,275850,0
28307,76561198083633997,http://steamcommunity.com/profiles/76561198083633997,2,2014-11-10,230410,0
28309,wahlords,http://steamcommunity.com/id/wahlords,2,2013-12-14,70000,0
28319,calstormgamer123,http://steamcommunity.com/id/calstormgamer123,2,2015-03-02,730,1
28323,76561198041882833,http://steamcommunity.com/profiles/76561198041882833,2,2013-12-30,1250,1
28325,76561198063016498,http://steamcommunity.com/profiles/76561198063016498,2,NaT,379980,1
28326,76561198073847075,http://steamcommunity.com/profiles/76561198073847075,2,2014-05-27,440,1
28327,76561198052117413,http://steamcommunity.com/profiles/76561198052117413,2,2015-02-20,48700,1
28328,76561198074727993,http://steamcommunity.com/profiles/76561198074727993,2,2013-04-19,440,1
28329,76561197991633595,http://steamcommunity.com/profiles/76561197991633595,2,2014-09-05,233250,1
28334,derplaymc,http://steamcommunity.com/id/derplaymc,2,2015-08-14,440,1
28338,DerpLord_,http://steamcommunity.com/id/DerpLord_,2,2013-10-31,440,1
28341,76561198069139035,http://steamcommunity.com/profiles/76561198069139035,2,2015-02-23,6020,1
28347,76561198165280229,http://steamcommunity.com/profiles/76561198165280229,2,2015-08-20,730,1
28349,76561198049914517,http://steamcommunity.com/profiles/76561198049914517,2,2013-11-29,218620,1
28350,76561198009171558,http://steamcommunity.com/profiles/76561198009171558,2,2014-05-14,113200,1
28351,djfordj,http://steamcommunity.com/id/djfordj,2,2014-02-22,440,1
28352,h8trsRb8trs,http://steamcommunity.com/id/h8trsRb8trs,2,2015-06-20,730,1
28355,76561198087000746,http://steamcommunity.com/profiles/76561198087000746,2,2015-03-26,329130,1
28359,kierensimpson,http://steamcommunity.com/id/kierensimpson,2,2015-10-30,401920,1
28360,Destero,http://steamcommunity.com/id/Destero,2,2015-12-12,227940,0
28361,76561198098009605,http://steamcommunity.com/profiles/76561198098009605,2,2014-05-17,243870,1
28363,76561198074056771,http://steamcommunity.com/profiles/76561198074056771,2,2014-06-13,221910,1
28364,destructive_entity,http://steamcommunity.com/id/destructive_entity,2,2015-10-18,218620,0
28365,desulax,http://steamcommunity.com/id/desulax,2,2014-06-24,245170,1
28367,76561198062577557,http://steamcommunity.com/profiles/76561198062577557,2,2014-11-13,730,1
28368,detailmovie,http://steamcommunity.com/id/detailmovie,2,2015-10-31,287290,1
28374,Detective_bot,http://steamcommunity.com/id/Detective_bot,2,2015-11-21,417860,1
28375,76561198063074670,http://steamcommunity.com/profiles/76561198063074670,0,2015-02-15,730,1
28380,patodomau,http://steamcommunity.com/id/patodomau,2,NaT,275850,1
28383,76561198071703246,http://steamcommunity.com/profiles/76561198071703246,2,2014-08-04,730,1
28384,76561198095637062,http://steamcommunity.com/profiles/76561198095637062,2,2013-12-01,99900,1
28385,76561198092431676,http://steamcommunity.com/profiles/76561198092431676,2,2014-07-26,221100,1
28387,dontgohere,http://steamcommunity.com/id/dontgohere,0,2015-08-30,391720,1
28389,76561198081154848,http://steamcommunity.com/profiles/76561198081154848,2,NaT,343560,1
28391,76561198076708943,http://steamcommunity.com/profiles/76561198076708943,2,2015-01-20,221380,1
28394,76561198083306954,http://steamcommunity.com/profiles/76561198083306954,2,2015-01-30,214190,1
28395,76561198035941275,http://steamcommunity.com/profiles/76561198035941275,2,2014-06-28,265930,1
28396,DevishTheOneAndOnly,http://steamcommunity.com/id/DevishTheOneAndOnly,2,2014-04-21,252490,1
28398,BuffinMutton,http://steamcommunity.com/id/BuffinMutton,2,2015-06-30,550,1
28408,d1kitty,http://steamcommunity.com/id/d1kitty,0,2015-12-31,570,0
28409,76561198084360124,http://steamcommunity.com/profiles/76561198084360124,2,2014-06-21,4000,1
28411,76561198099034624,http://steamcommunity.com/profiles/76561198099034624,2,2015-04-28,236850,1
28412,dexterthelex,http://steamcommunity.com/id/dexterthelex,2,2014-11-29,8930,1
28413,26070,http://steamcommunity.com/id/26070,2,2013-11-29,440,1
28414,DeZire26,http://steamcommunity.com/id/DeZire26,2,NaT,233450,1
28417,deztroyeer,http://steamcommunity.com/id/deztroyeer,2,2014-01-29,256410,1
28418,Dezz_,http://steamcommunity.com/id/Dezz_,2,NaT,218620,1
28419,76561198042309011,http://steamcommunity.com/profiles/76561198042309011,2,NaT,379720,1
28421,TheWatchdogEM,http://steamcommunity.com/id/TheWatchdogEM,2,2015-06-06,253710,1
28431,DiamondMaiden,http://steamcommunity.com/id/DiamondMaiden,2,2014-08-18,570,1
28432,zimmer500,http://steamcommunity.com/id/zimmer500,2,2015-02-20,326480,1
28433,76561198061097866,http://steamcommunity.com/profiles/76561198061097866,2,2015-06-23,440,1
28434,76561198027369898,http://steamcommunity.com/profiles/76561198027369898,2,2012-08-10,200210,1
28437,diablowe,http://steamcommunity.com/id/diablowe,2,2015-02-22,324810,1
28440,Ch4osCosmo,http://steamcommunity.com/id/Ch4osCosmo,2,2013-11-25,39120,1
28441,Aika2013,http://steamcommunity.com/id/Aika2013,2,2013-12-26,440,1
28449,therealmrandersen,http://steamcommunity.com/id/therealmrandersen,2,2015-02-27,72850,1
28451,altitude54,http://steamcommunity.com/id/altitude54,2,2014-05-31,242760,1
28458,Dickpotato,http://steamcommunity.com/id/Dickpotato,0,2013-12-22,440,1
28459,76561198055773402,http://steamcommunity.com/profiles/76561198055773402,2,2015-10-06,366890,0
28462,teejamon,http://steamcommunity.com/id/teejamon,2,2015-10-25,218230,1
28472,AestheticKing,http://steamcommunity.com/id/AestheticKing,2,2015-08-03,316010,0
28473,76561198039481909,http://steamcommunity.com/profiles/76561198039481909,2,2014-06-20,8190,1
28474,dickycabeza,http://steamcommunity.com/id/dickycabeza,2,2014-06-29,252350,1
28475,awesomaster,http://steamcommunity.com/id/awesomaster,2,2015-01-01,265930,1
28479,Diddoms,http://steamcommunity.com/id/Diddoms,2,2014-07-08,238460,1
28480,76561198144337166,http://steamcommunity.com/profiles/76561198144337166,2,2015-09-11,298240,0
28481,subtlememe,http://steamcommunity.com/id/subtlememe,2,2014-02-09,208090,1
28485,76561198106325217,http://steamcommunity.com/profiles/76561198106325217,2,2014-07-04,570,1
28486,76561198082554293,http://steamcommunity.com/profiles/76561198082554293,2,2013-11-30,4000,1
28487,76561198074763222,http://steamcommunity.com/profiles/76561198074763222,2,2014-01-15,4000,1
28488,76561198071282547,http://steamcommunity.com/profiles/76561198071282547,2,2014-05-01,8930,1
28489,diet_cola,http://steamcommunity.com/id/diet_cola,2,2015-12-28,244850,1
28491,diet_crack,http://steamcommunity.com/id/diet_crack,2,2015-01-26,300570,1
28492,76561198102405632,http://steamcommunity.com/profiles/76561198102405632,2,NaT,15620,1
28493,76561198056568217,http://steamcommunity.com/profiles/76561198056568217,2,2015-03-28,236110,1
28497,mrnugget145,http://steamcommunity.com/id/mrnugget145,2,2014-05-15,440,1
28498,DigitalAlarm,http://steamcommunity.com/id/DigitalAlarm,2,2014-10-06,730,1
28499,jkajkablamblam,http://steamcommunity.com/id/jkajkablamblam,2,2015-01-20,297020,1
28501,76561198086822291,http://steamcommunity.com/profiles/76561198086822291,2,2014-01-24,221100,1
28502,76561198109306249,http://steamcommunity.com/profiles/76561198109306249,2,2015-09-05,6800,1
28504,DG249,http://steamcommunity.com/id/DG249,2,2014-03-29,265650,1
28505,76561198028458466,http://steamcommunity.com/profiles/76561198028458466,2,2014-08-26,261030,1
28508,spongedil789,http://steamcommunity.com/id/spongedil789,2,2015-01-27,24240,1
28509,Dimah36,http://steamcommunity.com/id/Dimah36,2,2014-06-22,730,1
28510,76561198122280156,http://steamcommunity.com/profiles/76561198122280156,2,2015-02-13,4000,1
28516,76561198057988695,http://steamcommunity.com/profiles/76561198057988695,2,2015-09-20,386360,1
28517,dimkp,http://steamcommunity.com/id/dimkp,2,2015-05-06,253430,1
28518,76561198066040860,http://steamcommunity.com/profiles/76561198066040860,2,2014-01-07,440,1
28519,76561198147557097,http://steamcommunity.com/profiles/76561198147557097,2,NaT,67370,0
28523,dinkd,http://steamcommunity.com/id/dinkd,2,2012-07-06,240,1
28524,1MLG2U,http://steamcommunity.com/id/1MLG2U,2,2014-11-15,13520,1
28529,dinom8,http://steamcommunity.com/id/dinom8,2,2013-05-28,440,1
28530,Potatoesarekool,http://steamcommunity.com/id/Potatoesarekool,2,2015-09-01,372800,1
28532,76561198068953672,http://steamcommunity.com/profiles/76561198068953672,2,2014-07-01,222900,1
28533,76561198099337899,http://steamcommunity.com/profiles/76561198099337899,2,NaT,434570,1
28539,76561198058128702,http://steamcommunity.com/profiles/76561198058128702,2,2015-07-19,252950,1
28542,slaveoct26,http://steamcommunity.com/id/slaveoct26,2,2014-02-14,250600,1
28546,louismagoo,http://steamcommunity.com/id/louismagoo,2,NaT,252950,1
28547,NicolasNic,http://steamcommunity.com/id/NicolasNic,2,2014-07-25,550,1
28549,76561198049738821,http://steamcommunity.com/profiles/76561198049738821,2,2014-06-30,24200,1
28550,dipsmash,http://steamcommunity.com/id/dipsmash,2,2015-09-27,315880,0
28553,DirefulSpy,http://steamcommunity.com/id/DirefulSpy,2,NaT,220200,1
28555,comcozzolino01,http://steamcommunity.com/id/comcozzolino01,2,2015-06-09,249380,0
28563,WelcomeToBeastMode,http://steamcommunity.com/id/WelcomeToBeastMode,2,2015-01-01,105600,1
28564,76561198061803718,http://steamcommunity.com/profiles/76561198061803718,2,2014-07-08,238460,1
28565,sugarino,http://steamcommunity.com/id/sugarino,2,NaT,372000,0
28566,Roar6253,http://steamcommunity.com/id/Roar6253,0,2015-06-13,265930,0
28567,76561197963455626,http://steamcommunity.com/profiles/76561197963455626,2,2015-12-21,298030,1
28569,protodan2001,http://steamcommunity.com/id/protodan2001,2,2014-07-26,4000,1
28576,76561198000691867,http://steamcommunity.com/profiles/76561198000691867,2,2014-04-10,300,1
28577,Dissimilar,http://steamcommunity.com/id/Dissimilar,2,2013-01-28,218230,1
28578,Mr-Liam,http://steamcommunity.com/id/Mr-Liam,2,NaT,730,1
28579,76561198006889139,http://steamcommunity.com/profiles/76561198006889139,2,2014-06-25,269730,1
28581,iego784,http://steamcommunity.com/id/iego784,2,2015-07-14,304050,1
28582,dittopower,http://steamcommunity.com/id/dittopower,2,2013-12-22,219890,1
28584,76561198075272138,http://steamcommunity.com/profiles/76561198075272138,2,2015-10-21,319630,1
28589,ggoldy,http://steamcommunity.com/id/ggoldy,0,NaT,291550,0
28590,76561198023788999,http://steamcommunity.com/profiles/76561198023788999,2,2015-07-21,218230,1
28591,WAIIIII,http://steamcommunity.com/id/WAIIIII,2,2014-07-08,440,1
28594,76561198081774093,http://steamcommunity.com/profiles/76561198081774093,2,2015-04-15,317360,1
28595,UCNz1EtRDfxU2pfbccI_HFxw,http://steamcommunity.com/id/UCNz1EtRDfxU2pfbccI_HFxw,0,2014-09-29,34330,1
28605,phatazbuv,http://steamcommunity.com/id/phatazbuv,2,2014-08-16,440,1
28606,76561198040016388,http://steamcommunity.com/profiles/76561198040016388,2,NaT,372000,1
28608,76561198052054864,http://steamcommunity.com/profiles/76561198052054864,2,2015-04-28,359800,0
28613,76561198017444547,http://steamcommunity.com/profiles/76561198017444547,2,NaT,275850,0
28614,Djangod,http://steamcommunity.com/id/Djangod,2,2015-06-23,20,1
28615,76561198076180625,http://steamcommunity.com/profiles/76561198076180625,0,2013-12-21,8190,1
28617,djoker888,http://steamcommunity.com/id/djoker888,2,2015-08-04,440,1
28618,76561198060795144,http://steamcommunity.com/profiles/76561198060795144,2,NaT,49520,1
28620,76561198070337305,http://steamcommunity.com/profiles/76561198070337305,2,NaT,226700,0
28622,D_L_S,http://steamcommunity.com/id/D_L_S,2,2015-02-25,440,1
